Title,Price,isPrime,Url,Rating,Reviews,Id
"LINKUP - AVA5 Cavo Riser PCIE 5.0a""fPronto Futuro per Supporto GPU Verticale Gen 5a""fVelocitA  x16 128GB/s con Ritiming del Link e Correzione Errori di Potenzaa""fPCIE 4.0 Compatibilea""fAngolo Retto, Nero 10cm",89.95,1,https://www.amazon.it//LINKUP-5-0%E2%94%83Pronto-5%E2%94%83Velocit%C3%A0-Potenza%E2%94%83PCIE-Compatibile%E2%94%83Angolo/dp/B0CC44BR1R/ref=sr_1_102?keywords=gpu&qid=1699441279&sr=8-102,4.5,2000,104
"MSI GeForce RTX 3060 GAMING X 12G Scheda video gaming - 12GB GDDR6, 1837MHz, PCI Express Gen 4, 192-bit, 3x DP v1.4a, HDMI 2.1 (Supporta 4K)",359.48,1,https://www.amazon.it//GeForce-Gaming-GDDR6-Scheda-Grafica/dp/B08WHML7GL/ref=sr_1_103?keywords=gpu&qid=1699441279&sr=8-103&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.7,2609,105
"Scheda Video MAXSUN Nvidia GEFORCE GT 1030 2GB GDDR5 Scheda grafica GPU mini ITX Design, HDMI, DVI-D, sistema di raffreddamento a ventola singola",99.99,1,https://www.amazon.it//MAXSUN-GEFORCE-GT-1030-raffreddamento/dp/B08RD5VMNN/ref=sr_1_104?keywords=gpu&qid=1699441279&sr=8-104,4.2,555,106
"Bewinner Scheda Grafica RX580 8GB, GDDR5 256bit Scheda Grafica per Computer con Doppia Ventola 1284MHz 7000MHz Scheda Grafica Discreta per Giochi per Computer Desktop con HDMI, DP X 3, DVI",147.69,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MToxNzg0MzgxODA0NTA2Njc2OjE2OTk0NDEyNzk6c3BfYnRmOjMwMDA2ODUyMzc5NjQzMjo6MDo6&url=%2FBewinner-Grafica-Computer-Ventola-Discreta%2Fdp%2FB0BW9HX368%2Fref%3Dsr_1_105_sspa%3Fkeywords%3Dgpu%26qid%3D1699441279%26sr%3D8-105-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,3.0,1,107
"Scheda Grafica per PC, Scheda Grafica da Gioco 8GB GDDR5 256bit 1284/7000MHz PCIE 3.0, Scheda Grafica GPU 1080P con Porta HDMI/DP/DVI, Raffreddamento a Doppia Ventola(RX-580)",145.21,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MToxNzg0MzgxODA0NTA2Njc2OjE2OTk0NDEyNzk6c3BfYnRmOjIwMTE3NjI3MTg0MTk4OjowOjo&url=%2FScheda-Grafica-7000MHz-Raffreddamento-Ventola%2Fdp%2FB0BN8VHGR6%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dgpu%26qid%3D1699441279%26sr%3D8-107-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2.9,4,108
"Scheda Grafica RX 580, Scheda Grafica GDDR5 da 8 GB con GPU 1284 MHz, 60 Hz 4K, PCI Express 3.0, 2 Ventole di Raffreddamento, Scheda Grafica da Gioco per CAD 3D, CAM, Editing Video e Immagini",120.17,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MToxNzg0MzgxODA0NTA2Njc2OjE2OTk0NDEyNzk6c3BfYnRmOjMwMDAwNTcxNzQ4NDQzMjo6MDo6&url=%2FGrafica-Express-Ventole-Raffreddamento-Immagini%2Fdp%2FB0BHWXNCH4%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dgpu%26qid%3D1699441279%26sr%3D8-108-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,3.6,42,109
"BREUNOR POSEIDONE - Pc Gaming i9 13900K 24 Core fino a 5.80 GHz, RTX 4070 12GB, Ram 32Gb DDR5 5600MHz, Ssd Nvme 1000GB, Dissipatore Liquido 240mm, Win 11 Pro, Pc da gaming, Pc desktop gaming",1999.99,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYXRmX25leHQ6MzAwMDUwOTEzMzk2NjMyOjowOjo&url=%2FBREUNOR-POSEIDONE-4000MHZ-Dissipatore-assemblato%2Fdp%2FB09GPXPWK7%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-97-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.6,164,110
"GreedA(r) Mk2 4K High End Gaming PC Raytracing aEUR"" Intel Core i7 10700F 8 Core Nvidia Geforce RTX 3060 aEUR"" RGB ultra veloce + desktop da 4,8 GHz aEUR"" 32 GB DDR4 RAM aEUR"" Disco da 1TB SSD aEUR"" WLAN + W11 Pro",999.9,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYXRmX25leHQ6MjAxNjMyOTkxNDYzOTg6OjA6Og&url=%2FGreed%25C2%25AE-Mk2-High-Gaming-Raytracing%2Fdp%2FB0C1C8HNFP%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-98-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.3,163,111
"upHere GPU Scheda di Supporto LED ARGB Scheda Grafica Scheda Video per Supporto a Sfera/Custodia per Frame, schede Singole o Doppie,G276ARGB",15.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYXRmX25leHQ6MjAxMjgzMjU1OTgxOTg6OjA6Og&url=%2FupHere-G276ARGB-Supporto-supporto-grafica%2Fdp%2FB08YYB3WM2%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.2,888,112
HP AMD FirePro 2270 NVIDIA QUADRO RTX5000 16GB CTLR,1719.0,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfYXRmX25leHQ6MjAxNDE0MjY2NDU0OTg6OjA6Og&url=%2FHP-NVIDIA-Quadro-5000-16GB%2Fdp%2FB07PJSNX3F%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-100-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.7,2,113
"ASUS Nvidia GeForce RTX 3060, Scheda Grafica, Nero, Full-Height/Full-Length (FH/FL)",377.89,1,https://www.amazon.it//Nvidia-GeForce-Grafica-Full-Height-Full-Length/dp/B0966689N3/ref=sr_1_101?keywords=gpu&qid=1699441280&sr=8-101&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,585,114
NZXT Cavo adattatore 12VHPWR - 12+4 pin (16 pin) 12HVPWR a doppio PCIe a 8 pin - compatibile con schede grafiche NVIDIA serie 40 e PSU ATX 2.X esistenti (PA-xG1BB) - nominale per 600 Watt - Nero,24.86,1,https://www.amazon.it//NZXT-Cavo-adattatore-12VHPWR-compatibile/dp/B0CBBF1ZL1/ref=sr_1_103?keywords=gpu&qid=1699441280&sr=8-103,5.0,4,115
EZDIY-FAB GPU VGA PCIe 8 pin U Turn 180 Gradi Angolo Connettore Scheda Adattatore di Alimentazione per Scheda Grafica Desktop Tipo Inverso 3Pack,11.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo4MjIyMTUyODA2Nzg1Njc2OjE2OTk0NDEyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDgxMjk1OTY2MzAzOjowOjo&url=%2FEZDIY-FAB-Connettore-Adattatore-Alimentazione-Grafica%2Fdp%2FB096VB8MB5%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB096VB8MB5%26pd_rd_r%3D45779955-32e7-4508-8de4-a1ae107a4719%26pd_rd_w%3DuaIWd%26pd_rd_wg%3DmANrs%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3D3TEQW55XBR1KKM0XS2PM%26qid%3D1699441280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-97-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.6,664,116
"EZDIY-FAB Staffa di Supporto GPU, Della Scheda Grafica 5V 3PIN ARGB Altezza Regolabile, Supporto Della Scheda Video Sag",16.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo4MjIyMTUyODA2Nzg1Njc2OjE2OTk0NDEyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDM0MDA0MzY4MTk4OjoxOjo&url=%2FEZDIY-FAB-Supporto-Grafica-Altezza-Regolabile%2Fdp%2FB09NKNTJGM%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB09NKNTJGM%26pd_rd_r%3D45779955-32e7-4508-8de4-a1ae107a4719%26pd_rd_w%3DuaIWd%26pd_rd_wg%3DmANrs%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3D3TEQW55XBR1KKM0XS2PM%26qid%3D1699441280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-98-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.5,122,117
"Pilikoll Supporto Scheda Grafica Supporto Scheda Video Supporto, Staffa di Supporto in Alluminio Nero Supporto Scheda Video(Piccolo)",10.59,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo4MjIyMTUyODA2Nzg1Njc2OjE2OTk0NDEyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMTAxNTY5NTY5MDk4OjoyOjo&url=%2FPilikoll-Supporto-Grafica-Alluminio-Piccolo%2Fdp%2FB0BMX4BK42%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB0BMX4BK42%26pd_rd_r%3D45779955-32e7-4508-8de4-a1ae107a4719%26pd_rd_w%3DuaIWd%26pd_rd_wg%3DmANrs%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3D3TEQW55XBR1KKM0XS2PM%26qid%3D1699441280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-99-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.6,216,118
"EZDIY-FAB Supporto per Scheda Grafica Verticale PCIe 4.0 GPU Mount Bracket,kit di Supporto VGA per Scheda Video con PCIe 4.0 X16 Gen4 17cm/6.69in Cavo Riser 90 Gradi ad Angolo Retto-Bianco",69.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo4MjIyMTUyODA2Nzg1Njc2OjE2OTk0NDEyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDU3NjcyNDY0Mzk4OjozOjo&url=%2FEZDIY-FAB-Supporto-Grafica-Verticale-Retto-Bianco%2Fdp%2FB096V6QJBM%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB096V6QJBM%26pd_rd_r%3D45779955-32e7-4508-8de4-a1ae107a4719%26pd_rd_w%3DuaIWd%26pd_rd_wg%3DmANrs%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3D3TEQW55XBR1KKM0XS2PM%26qid%3D1699441280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-100-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.1,137,119
"Supporto Scheda Grafica, Supporto Scheda Video, Supporto GPU, alluminio aerospaziale anodizzato, Argento",11.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo4MjIyMTUyODA2Nzg1Njc2OjE2OTk0NDEyODA6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDc0NjE0MTY3MTk4Ojo0Ojo&url=%2FOne-enjoy-Alluminio-aerospaziale-anodizzato%2Fdp%2FB08C4SKN8Y%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%253Aamzn1.sym.67a3e64a-7fcc-40cb-a348-256ff292c061%26cv_ct_cx%3Dgpu%26keywords%3Dgpu%26pd_rd_i%3DB08C4SKN8Y%26pd_rd_r%3D45779955-32e7-4508-8de4-a1ae107a4719%26pd_rd_w%3DuaIWd%26pd_rd_wg%3DmANrs%26pf_rd_p%3D67a3e64a-7fcc-40cb-a348-256ff292c061%26pf_rd_r%3D3TEQW55XBR1KKM0XS2PM%26qid%3D1699441280%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-101-b1149505-6a8e-43e6-ad16-2b4f2671e365-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,4.5,1963,120
"EZDIY-FAB Staffa Porta Scheda Grafica Verticale con LED ARGB 5V 3 Pin,Montaggio GPU,Kit Supporto Scheda Video VGA con Cavo Riser PCIE3.0-Bianco",40.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-verticale-supporto-montaggio/dp/B08RBMBJPX/ref=sr_1_104?keywords=gpu&qid=1699441280&sr=8-104,3.9,721,121
"ASUS TUF Gaming NVIDIA GeForce RTX 4070 OC Edition Scheda Grafica, 12GB GDDR6X 192-bit 21 Gbps PCIE 4.0, GPU NVIDIA Ada Lovelace, TUF-RTX4070-O12G-GAMING",741.19,0,https://www.amazon.it//ASUS-GeForce-Grafica-Lovelace-TUF-RTX4070-O12G-GAMING/dp/B0BVMM9VB1/ref=sr_1_105?keywords=gpu&qid=1699441280&sr=8-105&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.4,66,122
"Zotac Gaming Geforce Rtx 3050 Twin Edge Oc 8Gb Gddr6 3Xdp 1Xhdmi, aEURZNero, aEURZ22.4 x 11.6 x 3.9 cm; 600 grammi",286.65,1,https://www.amazon.it//Zotac-Nvidia-GeForce-Scheda-grafica/dp/B09RFVFQW8/ref=sr_1_106?keywords=gpu&qid=1699441280&sr=8-106&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,243,123
ZOTAC GAMING GeForce RTX 3060 AMP White Edition NVIDIA 12 GB GDDR6,361.07,1,https://www.amazon.it//Zotac-RTX3060-AMP-White-Edition12G/dp/B08WRV24YD/ref=sr_1_107?keywords=gpu&qid=1699441280&sr=8-107&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,109,124
"EZDIY-FAB Supporto Verticale per Scheda Grafica con Montaggio GPU PCIe 4.0,Kit di Supporto VGA per Scheda Video con Cavo Riser Bianco PCIe 4.0 X16 Gen4 ad Angolo Retto di 90 Gradi-Bianco",85.74,1,https://www.amazon.it//EZDIY-FAB-Supporto-Verticale-Montaggio-Gradi-Bianco/dp/B0BXN7XJDS/ref=sr_1_108?keywords=gpu&qid=1699441280&sr=8-108,4.5,40,125
"novonest Staffa per scheda grafica Supporto per supporto GPU, supporto per scheda video, alluminio aerospaziale anodizzato nero, GL05",7.58,1,https://www.amazon.it//novonest-Supporto-alluminio-aerospaziale-anodizzato/dp/B09QPCGTR8/ref=sr_1_109?keywords=gpu&qid=1699441280&sr=8-109,3.6,10,126
"EZDIY-FAB 5V ARGB GPU Holder Brace Supporto Scheda Grafica GPU Supporto Scheda Video Staffa,Struttura Avvitabile,Supporto Scheda Video Sag Holder/Supporto Staffa RX7990XTX, RTX4090,Nero-341",39.99,1,https://www.amazon.it//EZDIY-FAB-ARGB-GPU-Struttura-Avvitabile/dp/B0BPGZRHQJ/ref=sr_1_110?keywords=gpu&qid=1699441280&sr=8-110,4.6,18,127
"upHere GPU Scheda di Supporto Scheda Grafica Scheda Video per Supporti Supporto a Sfera/Custodia per Frame, schede Singole o Doppie(bianca),G276WT",11.99,1,https://www.amazon.it//upHere-bianco-grafica-regolabile-secondo/dp/B091CFKQC9/ref=sr_1_111?keywords=gpu&qid=1699441280&sr=8-111,4.2,90,128
"Gigabyte NVIDIA GeForce RTX 4060 OC Low Profile Scheda grafica - 8GB GDDR6, 128-bit, PCI-E 4.0, 2475MHz Core Clock, 2x DP 1.4, 2x HDMI 2.1a, NVIDIA DLSS 3 - GV-N4060OC-8GL",428.95,1,https://www.amazon.it//Gigabyte-NVIDIA-GeForce-Profile-grafica/dp/B0CDQJRGWZ/ref=sr_1_112?keywords=gpu&qid=1699441280&sr=8-112&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,5.0,2,129
"EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING, 08G-P5-3797-KL, 8GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate",793.9,1,https://www.amazon.it//EVGA-GeForce-08G-P5-3797-KL-Technology-Backplate/dp/B096BB9Y9S/ref=sr_1_113?keywords=gpu&qid=1699441280&sr=8-113&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.7,180,130
"MAXSUN GeForce GT 730 - Scheda Video Nvidia GPU da 2 GB per computer PC Scheda Grafica 128 bit DDR3 ITX Design PCI Express DVI-I, HDMI, VGA",69.99,1,https://www.amazon.it//MAXSUN-GeForce-Express-scheda-grafica/dp/B097FYBRPC/ref=sr_1_114?keywords=gpu&qid=1699441280&sr=8-114,4.2,93,131
"EZDIY-FAB per Staffa Supporto per Scheda Grafica Verticale con Multi-Angolo, Montaggio per GPU, Kit di Supporto per Scheda Video VGA con Cavo Riser PCIE3.0 - Nero",38.99,1,https://www.amazon.it//EZDIY-FAB-Supporto-Verticale-Multi-Angolo-PCIE-Nero/dp/B08R9RP4T4/ref=sr_1_115?keywords=gpu&qid=1699441280&sr=8-115,3.6,180,132
Lian-Li Kit GPU Verticale VG4-4W - Bianco,76.89,0,https://www.amazon.it//Lian-Li-Kit-GPU-Verticale-VG4-4W/dp/B0C84PJ67Y/ref=sr_1_116?keywords=gpu&qid=1699441280&sr=8-116,4.4,20,133
"XZMCAT Supporto Scheda Grafica, Supporto Scheda Video in Alluminio, Supporto GPU Regolabile in Altezza, Gpu Support Nera 120 mm",8.99,1,https://www.amazon.it//XZMCAT-Supporto-Grafica-Alluminio-Regolabile/dp/B0C3V1TJQ5/ref=sr_1_117?keywords=gpu&qid=1699441280&sr=8-117,4.6,3,134
"JLJ Pad Termico, 80x40x2mm Thermal Pad, Resistenza all'alta Temperatura e Non conduttivo per Il dissipatore di Calore del Laptop/GPU/CPU/LED Cooler",7.88,1,https://www.amazon.it//JLJ-Resistenza-Temperatura-conduttivo-dissipatore/dp/B09NRC92S6/ref=sr_1_118?keywords=gpu&qid=1699441280&sr=8-118,4.3,26,135
"ASUS DUAL NVIDIA GeForce RTX 4060 Ti OC Edition Scheda Grafica, 8 GB GDDR6 128-bit 18 Gbps PCIE 4.0, GPU Tweak III, DUAL-RTX4060TI-O8G",454.98,0,https://www.amazon.it//ASUS-GeForce-Grafica-128-bit-DUAL-RTX4060TI-O8G/dp/B0BRYMYSMZ/ref=sr_1_119?keywords=gpu&qid=1699441280&sr=8-119&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.3,20,136
"Scheda Grafica GDDR5 da 8 GB, Doppia Ventola 256 Bit 1284/7000 MHz Scheda Grafica da Gioco 8K 16 PCI Express 3.0, Scheda Video 3 X DP HDMI DVI HD",164.18,0,https://www.amazon.it//Scheda-Grafica-Doppia-Ventola-Express/dp/B0BL6GXFJD/ref=sr_1_120?keywords=gpu&qid=1699441280&sr=8-120&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,5.0,2,137
EVGA TARJETA GRAFICA 6GB GDDR6 GEFORCE RTX 2060 KO ULTRA GAMING 06G-P4-2068-KR,369.88,0,https://www.amazon.it//EVGA-TARJETA-GRAFICA-GEFORCE-06G-P4-2068-KR/dp/B083JX52VG/ref=sr_1_121?keywords=gpu&qid=1699441280&sr=8-121&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.5,1047,138
"Fasgear Cavo di alimentazione PCIe 5.0 70cm aEUR"" 16 pin (12+4) 12 VHPWR connettore per RTX 4070 4060 4050 a 2 x 8pin(6+2) PCI-e GPU Sleeved cavo compatibile con alimentatore modulare ASUS EVGA Seasonic",27.99,1,https://www.amazon.it//Fasgear-Cavo-alimentazione-PCIe-70cm/dp/B0BX46D2Q1/ref=sr_1_122?keywords=gpu&qid=1699441280&sr=8-122,4.2,16,139
"NZXT KRAKEN G12 - GPU Mounting Kit for Kraken X Series AIO - Enhanced GPU Cooling - AMD and NVIDIA GPU Compatibility - Active Cooling for VRM - Black,RL-KRG12-B1",29.9,1,https://www.amazon.it//NZXT-RL-KRG12-W1-ventola-PC-Nero/dp/B06XXF4Q68/ref=sr_1_123?keywords=gpu&qid=1699441280&sr=8-123,4.3,1401,140
"ASUS TUF Gaming NVIDIA GeForce RTX 3070 Ti OC Edition V2 Scheda Grafica Gaming, OpenGL 4.6, 8 GB GDDR6, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak III, Nero",549.58,0,https://www.amazon.it//ASUS-Gaming-GeForce-Grafica-DisplayPort/dp/B0BNNG8H6B/ref=sr_1_124?keywords=gpu&qid=1699441280&sr=8-124&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.4,68,141
"Aairhut Thermal Pad Termico 6W/MK 4 Pack, 100x100mm 0,5mm 1mm 1,5mm 2mm Silicone Pad di Raffreddamento GPU Non conduttivo Resistenza al Calore Extreme Odyssey Cover",13.59,1,https://www.amazon.it//Aairhut-raffreddamento-conduttivo-Resistenza-Dissipatore/dp/B09T9YGTRQ/ref=sr_1_125?keywords=gpu&qid=1699441280&sr=8-125,4.7,11,142
"One enjoy Pad Termico 12,8 W/MK, 85x45x2.5mm Thermal Pad, Pad Termici in Silicone per dissipatore di Calore/GPU/CPU/LED (2.5mm)",16.19,1,https://www.amazon.it//One-enjoy-Thermalright-85x45x2-5mm-dissipatore/dp/B094Z9TLJ7/ref=sr_1_126?keywords=gpu&qid=1699441280&sr=8-126,4.4,2696,143
"Asus Dual GeForce RTX 2060 EVO OC Edition Scheda Grafica, 12GB GDDR6, PCIe 3.0, HDMI, DisplayPort, DVI, Due Ventole Axial-Tech, Tecnologia 0dB, Auto Extreme, PSU Consigliata 500W, GPU Tweak II, Nero",351.93,0,https://www.amazon.it//ASUS-DisplayPort-Axial-Tech-Tecnologia-Consigliata/dp/B09N9C9F1S/ref=sr_1_128?keywords=gpu&qid=1699441280&sr=8-128&ufe=app_do%3Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35,4.6,418,144
"upHere Supporto GPU 5V ARGB Scheda Grafica con striscia a doppio LED,Regolazione a 360 gradi,impedisce l'abbassamento, per tutte le Schede Grafiche,GH05CK-D",29.99,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfbXRmOjIwMTYwMTQ2NTM0Nzk4OjowOjo&url=%2FupHere-Supporto-Regolazione-impedisce-labbassamento%2Fdp%2FB0C27XQGDB%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.5,4,145
"Bewinner Scheda Grafica RX580 8GB, GDDR5 256bit Scheda Grafica per Computer con Doppia Ventola 1284MHz 7000MHz Scheda Grafica Discreta per Giochi per Computer Desktop con HDMI, DP X 3, DVI",147.69,1,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfbXRmOjMwMDA2ODUyMzc5NjQzMjo6MDo6&url=%2FBewinner-Grafica-Computer-Ventola-Discreta%2Fdp%2FB0BW9HX368%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-130-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.0,1,146
"Scheda Grafica per Computer 4G, GTX1050Ti 4G DDR5 Scheda Grafica per Computer Desktop a Doppia Ventola 1250MHz 128bit, con Slot Grafico PCIE 2.0, 640 UnitA , per Computer Desktop a Doppia Ventola",132.17,0,https://www.amazon.it//sspa/click?ie=UTF8&spc=MTo2OTg3MDY3MzA4NTMzNjc2OjE2OTk0NDEyODA6c3BfbXRmOjMwMDA4MzYwNDQ3MjMzMjo6MDo6&url=%2FGrafica-Computer-GTX1050Ti-Desktop-Ventola%2Fdp%2FB09FYRC5LQ%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dgpu%26qid%3D1699441280%26sr%3D8-131-spons%26ufe%3Dapp_do%253Aamzn1.fos.9d4f9b77-768c-4a4e-94ad-33674c20ab35%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,3.3,7,147
